Age,Gender,Height,Weight,CALC,FAVC,FCVC,NCP,SCC,SMOKE,CH2O,family_history_with_overweight,FAF,TUE,CAEC,MTRANS,NObeyesdad
21,1,1.61,68.11,1,1,1.977298,3.554974,0,0,2.217957,1,0.97812,0.459759,0,0,1
21,1,1.75,77.96,1,1,2.446872,2.372311,0,0,1.81031,1,0.094893,1.650778,1,0,1
21,1,1.75,77.97,1,1,2.839048,2.10601,0,0,1.639202,1,1.117311,0.967919,1,0,1
19,0,1.86,87.11,1,1,2.21232,4.0,0,0,2.374044,1,2.0,0.622638,1,0,1
22,0,1.9,90.52,1,1,2.427689,3.715306,0,0,2.876096,1,1.815768,0.426465,1,0,1
22,0,1.61,66.62,1,1,2.357496,3.376717,0,0,2.184843,1,1.358185,0.014885,1,0,1
21,1,1.76,78.37,1,1,3.0,1.0,0,0,2.0,1,2.971832,0.0,1,0,1
21,1,1.76,78.3,1,1,3.0,1.0,0,0,2.0,1,2.877473,0.0,1,0,1
19,1,1.78,80.09,0,1,1.078529,1.211606,0,0,2.568063,1,3.0,0.817983,1,0,1
21,0,1.71,75.0,1,1,2.0,3.0,0,0,1.333707,1,1.0,0.0,1,0,1
21,0,1.68,75.0,1,1,2.0,3.0,0,0,1.164062,1,1.0,0.0,1,0,1
28,1,1.7,74.24,1,1,2.0,3.0,0,0,2.0,1,1.722053,0.0,1,2,1
29,0,1.77,82.05,1,1,1.064162,3.98955,0,0,2.028426,1,0.81517,0.894678,1,0,1
26,0,1.75,80.02,1,1,1.993101,3.171082,0,0,2.364498,1,1.224743,0.022245,1,0,1
23,0,1.69,75.0,1,1,2.620963,3.0,0,0,2.824559,1,0.754599,2.0,1,0,1
20,0,1.82,85.0,1,1,2.95118,3.0,0,0,3.0,1,2.433918,0.561602,1,0,1
22,1,1.58,65.36,1,1,2.021446,3.0,0,0,1.077917,0,0.523847,0.808599,1,0,1
30,1,1.65,73.58,1,1,2.0,3.0,0,0,1.0,1,0.0,0.018877,1,2,1
31,1,1.65,69.17,1,1,2.000466,3.0,0,0,1.131448,1,0.061366,0.0,1,2,1
23,0,1.71,75.38,1,1,2.5621,3.105007,0,0,1.172427,1,0.184917,0.923082,1,0,1
18,1,1.46,55.52,1,1,2.0,3.0,1,0,1.040342,0,0.497373,1.783319,1,0,1
18,1,1.5,55.38,1,1,2.0,3.0,1,0,1.274718,0,0.129902,0.978574,1,0,1
17,1,1.6,65.0,0,1,2.96008,1.0,1,0,2.0,1,0.736032,1.344072,1,0,1
22,1,1.56,63.6,1,1,2.53915,1.590982,0,0,1.977801,0,1.264616,0.0,1,0,1
27,1,1.55,62.88,1,1,2.244142,1.704828,0,0,1.0,0,0.792929,0.395468,1,0,1
35,1,1.65,73.92,1,0,3.0,2.725012,0,0,1.62244,1,0.902661,0.0,1,2,1
24,0,1.86,86.1,1,1,2.0,2.372339,0,0,1.675733,1,1.066241,1.0,1,2,1
23,0,1.85,87.08,1,1,2.0,1.097312,0,0,1.328835,1,1.264257,1.0,1,2,1
40,1,1.57,62.21,1,1,2.253371,3.0,0,0,2.756916,1,1.016042,0.213437,1,2,1
16,1,1.62,67.91,0,1,2.851664,1.0,0,0,2.0,1,0.977929,1.765321,1,0,1
17,1,1.64,67.44,0,1,1.31415,1.068196,1,0,1.364957,1,0.0,0.057926,1,0,1
16,1,1.61,65.0,0,1,1.321028,1.0,1,0,2.0,1,0.371452,0.965604,1,0,1
18,1,1.65,68.82,0,1,2.0,1.411685,0,0,1.859089,1,0.0,1.306,1,0,1
19,1,1.62,69.98,0,1,2.253998,2.752318,0,0,2.328331,1,0.815509,0.024088,1,0,1
20,1,1.51,61.1,1,1,2.778079,3.0,1,0,1.696691,0,0.94224,0.879925,1,0,1
19,1,1.52,60.27,1,1,2.838037,2.737571,1,0,1.144467,0,0.753782,1.286844,1,0,1
18,1,1.6,65.0,1,1,3.0,2.973504,1,0,2.0,1,0.178976,0.166076,1,0,1
33,0,1.84,87.86,0,1,2.814453,2.608055,0,0,1.85916,0,2.0,0.516084,1,2,1
33,1,1.73,75.92,1,1,2.013782,2.625942,0,0,1.045586,1,0.553305,0.480214,1,2,1
19,1,1.76,80.0,0,1,2.0,1.411808,0,0,2.651194,1,2.878414,0.953841,1,0,1
19,1,1.76,80.0,0,1,2.0,1.095223,0,0,2.474132,1,2.876696,0.7939,1,0,1
19,0,1.8,85.2,1,1,2.459976,3.30846,0,0,2.078011,1,1.779646,0.871772,1,0,1
19,0,1.81,86.14,1,1,2.643183,3.821461,0,0,2.397124,1,2.044165,0.471663,1,0,1
21,1,1.76,78.72,2,1,2.0,3.0,0,0,2.813234,1,0.228753,2.0,1,0,1
19,1,1.76,79.99,2,1,2.0,2.658639,0,0,2.781628,1,1.955992,1.409198,1,0,1
18,1,1.62,69.39,0,1,2.22399,1.0,0,0,2.20312,1,0.104451,1.899073,1,0,1
21,1,1.71,75.0,1,1,2.104105,3.0,0,0,1.871033,1,1.0,0.0,1,0,1
17,1,1.54,57.26,1,1,1.972545,2.339614,1,0,1.711074,0,0.095517,1.191053,1,0,1
26,0,1.82,87.03,0,1,2.286481,1.713762,0,0,1.797161,0,1.658698,0.926581,1,2,1
27,0,1.82,87.11,0,1,2.971588,2.743277,0,0,1.394883,0,2.0,0.470243,1,2,1
21,0,1.64,70.0,1,1,2.0,1.0,0,0,2.881677,0,0.915699,0.0,0,0,1
21,0,1.62,70.0,1,1,2.0,1.0,0,0,2.795651,0,0.80873,0.0,0,0,1
27,0,1.8,85.77,1,1,2.872121,3.051804,0,0,2.111913,1,0.843709,0.153559,1,2,1
22,0,1.7,75.4,1,1,2.109162,3.245148,0,0,1.971774,1,0.989335,0.0,1,0,1
21,0,1.69,75.05,1,1,2.178889,3.563744,0,0,1.853991,1,0.997731,0.0,1,0,1
21,1,1.62,68.98,1,1,1.142468,3.0,0,0,2.197732,1,0.827506,0.572877,0,0,1
19,0,1.86,88.63,1,1,2.047069,3.829101,0,0,1.641022,1,1.554817,0.248218,1,0,1
39,1,1.74,86.93,1,1,2.843709,3.058539,0,0,1.130079,0,2.834373,0.044954,1,2,1
40,1,1.74,80.91,1,1,2.416044,3.196043,0,0,1.352649,0,0.148628,1.08266,1,2,1
20,0,1.81,85.32,1,1,2.0,3.0,0,0,1.968011,1,1.072662,0.776758,1,0,1
20,0,1.85,85.23,1,1,2.146598,3.0,0,0,2.100112,1,1.17116,0.833761,1,0,1
21,0,1.71,75.0,1,1,2.0,3.0,0,0,1.362642,1,0.921268,0.139013,1,0,1
19,1,1.75,80.0,0,1,2.0,1.391778,0,0,2.64548,1,2.685087,0.97554,1,0,1
24,0,1.72,75.37,1,1,2.0,3.0,0,0,2.0,1,0.121585,1.967259,1,0,1
23,0,1.68,75.0,1,1,2.0,3.0,0,0,2.0,1,0.334579,1.905826,1,0,1
34,1,1.68,74.89,1,1,3.0,1.13715,0,0,1.000695,1,0.261274,0.0,1,2,1
22,1,1.6,68.06,1,1,1.766849,3.322522,0,0,2.616285,1,0.943058,0.256977,1,0,1
21,1,1.62,68.91,1,1,1.188089,3.269088,0,0,2.039535,1,0.779686,1.043108,1,0,1
21,0,1.61,68.87,1,1,1.910176,2.938135,0,0,2.943097,0,0.997202,0.207922,0,0,1
21,0,1.61,69.46,1,1,2.0,1.259628,0,0,3.0,0,1.0,0.0,0,0,1
39,1,1.55,62.34,1,1,2.956671,2.965494,0,0,2.868132,1,0.0,0.54925,1,2,1
39,1,1.57,62.86,1,1,2.002796,3.0,0,0,2.526775,1,0.271174,0.806069,1,2,1
37,1,1.53,62.42,1,1,2.288604,2.845307,0,0,2.638164,1,0.0,0.990741,1,2,1
22,1,1.73,79.0,1,1,2.277077,1.0,0,0,2.0,1,1.061743,0.0,1,0,1
22,1,1.73,78.43,1,1,2.138334,1.0,0,0,2.0,1,2.269058,0.0,1,0,1
22,0,1.63,70.0,1,1,2.0,1.0,0,0,2.976177,0,0.780117,0.0,0,0,1
21,0,1.62,70.0,1,1,2.0,1.0,0,0,3.0,0,1.0,0.0,0,0,1
21,0,1.62,70.0,1,1,2.0,1.0,0,0,3.0,0,1.0,0.0,0,0,1
21,0,1.62,70.0,1,1,2.0,1.0,0,0,3.0,0,1.0,0.0,0,0,1
30,1,1.64,69.24,1,1,2.029634,3.0,0,0,1.827515,1,0.480206,0.0,1,2,1
31,1,1.68,71.81,1,1,2.048216,3.0,0,0,1.305816,1,0.170452,0.276806,1,2,1
21,1,1.76,79.47,1,1,2.8557,1.0,0,0,2.663861,1,2.762711,0.783336,1,0,1
20,0,1.82,85.08,1,1,2.995599,3.095663,0,0,2.568157,1,2.7243,0.330457,1,0,1
20,0,1.82,85.3,1,1,2.987148,3.483449,0,0,2.359246,1,2.060415,0.598999,1,0,1
22,0,1.7,75.0,1,1,2.0,3.0,0,0,2.763573,1,1.502711,0.127879,1,0,1
21,1,1.61,67.77,1,1,2.0,3.156309,0,0,3.0,1,1.179592,0.086868,0,0,1
22,1,1.61,68.0,1,1,1.887951,3.728377,0,0,2.682107,1,1.123931,0.492528,0,0,1
23,0,1.71,75.14,1,1,2.786008,3.0,0,0,2.526193,1,0.925118,2.0,1,0,1
23,0,1.72,75.69,1,1,2.0,3.0,0,0,2.0,1,0.092344,1.466496,1,0,1
20,0,1.83,89.43,1,1,2.342323,3.60885,0,0,2.878866,1,2.0,0.208323,1,0,1
22,1,1.61,67.14,1,1,1.874935,3.370362,0,0,2.558773,1,1.206121,0.271024,1,0,1
22,1,1.6,66.13,1,1,2.213135,3.0,0,0,2.046766,1,2.172546,0.0,1,0,1
21,1,1.75,77.98,1,1,2.273548,2.39007,0,0,1.648404,1,0.874643,1.102696,1,0,1
21,1,1.74,78.66,1,1,2.780699,1.101404,0,0,1.579207,1,1.153775,0.0,1,0,1
19,0,1.78,80.11,0,1,1.687569,2.756405,0,0,2.079131,1,2.931527,0.68173,1,0,1
21,0,1.71,75.0,1,1,2.0,3.0,0,0,1.081597,1,1.0,0.0,1,0,1
21,0,1.69,75.0,1,1,2.0,3.0,0,0,1.833055,1,1.0,0.0,1,0,1
29,1,1.66,71.17,1,1,2.0,3.0,0,0,1.281683,1,1.609801,0.0,1,2,1
24,0,1.78,82.33,0,1,1.989905,3.054899,0,0,2.080968,1,1.107543,0.939726,1,0,1
26,0,1.77,82.69,0,1,1.947405,3.118013,0,0,2.136159,1,0.783963,0.88868,1,0,1
23,0,1.7,75.0,1,1,2.162519,3.0,0,0,2.152666,1,1.078074,1.502839,1,0,1
20,0,1.81,85.3,1,1,2.923916,3.335876,0,0,2.372444,1,1.305633,0.311436,1,0,1
22,1,1.6,65.42,1,1,2.99448,3.0,0,0,1.706568,0,0.784216,0.150969,1,0,1
32,1,1.67,72.91,1,1,2.0,3.0,0,0,1.0,1,0.0,1.301385,1,2,1
23,0,1.7,75.09,1,1,3.0,3.205009,0,0,2.643468,1,0.998039,1.898139,1,0,1
23,0,1.71,75.83,1,1,2.507841,3.648194,0,0,1.279756,1,0.132629,1.82753,1,0,1
17,1,1.49,53.62,1,1,1.836554,1.865238,1,0,2.0,0,0.320209,1.969507,1,0,1
18,1,1.52,55.82,1,1,1.773265,2.118153,1,0,1.075239,0,0.085388,1.915191,1,0,1
16,1,1.62,65.06,0,1,2.388168,1.0,1,0,1.438018,1,0.110887,1.165817,1,0,1
23,1,1.59,65.13,1,1,2.286146,2.961113,0,0,2.657303,0,1.91108,1.618227,1,0,1
35,1,1.68,73.5,1,1,3.0,2.400943,0,0,1.509734,1,0.167125,0.0,1,2,1
23,0,1.87,89.75,1,1,2.0,2.870005,0,0,1.15031,1,0.417724,1.0,1,2,1
39,1,1.58,62.63,1,1,2.487167,3.0,0,0,2.396977,1,0.577063,0.435072,1,2,1
20,0,1.62,69.58,1,1,2.185938,1.0,0,0,2.81353,0,1.0,1.110222,0,0,1
16,1,1.61,66.74,0,1,2.206399,1.0,1,0,2.0,1,0.94893,1.772463,1,0,1
18,1,1.62,67.19,0,1,1.952987,1.0,1,0,1.334856,1,0.732276,1.890214,1,0,1
19,0,1.64,70.0,0,1,2.0,1.030416,0,0,2.118716,1,0.529259,0.0,1,0,1
20,1,1.57,61.62,1,1,2.908757,2.696051,1,0,1.622827,0,0.539952,0.001096,1,0,1
20,1,1.54,63.86,1,1,2.628791,2.762883,1,0,1.512035,0,0.303722,0.003229,1,0,1
17,1,1.6,65.0,1,1,3.0,2.401341,1,0,2.0,1,0.663896,1.753745,1,0,1
17,1,1.6,65.0,1,1,2.749629,2.298612,1,0,2.0,1,0.547515,1.619473,1,0,1
29,0,1.77,87.07,0,1,1.595746,3.618722,0,0,1.274389,0,1.504003,0.370067,1,2,1
32,1,1.65,74.15,1,1,2.885178,2.562895,0,0,1.017006,1,0.588673,0.916291,1,2,1
32,1,1.65,73.81,1,1,2.372494,2.849848,0,0,1.028538,1,0.675983,0.303025,1,2,1
18,0,1.75,80.0,2,1,2.0,2.805436,0,0,2.122884,1,0.045651,0.017225,1,0,1
20,0,1.84,89.5,1,1,2.153639,3.715148,0,0,2.703337,1,2.0,0.226097,1,0,1
20,0,1.82,87.66,1,1,2.793561,3.788602,0,0,2.429059,1,2.094542,0.393358,1,0,1
19,1,1.76,79.35,0,1,2.0,1.893811,0,0,3.0,1,1.376229,1.801322,1,0,1
18,1,1.62,68.25,0,1,2.0,1.010319,0,0,1.319437,1,0.0,1.626456,1,0,1
18,1,1.73,75.82,2,1,2.992329,3.0,0,0,2.004908,1,1.0,1.405086,1,0,1
18,1,1.73,75.97,2,1,2.927409,3.0,0,0,2.209991,1,1.0,0.797215,1,0,1
20,1,1.54,64.73,1,1,2.706134,2.669766,1,0,1.979848,0,0.445238,0.908836,1,0,1
21,0,1.77,89.28,1,1,2.010684,1.322087,0,0,2.0,1,0.540397,0.973834,1,0,2
22,0,1.75,89.07,1,1,2.0,2.041558,0,0,2.38725,1,0.813917,0.0,1,0,2
21,0,1.67,80.0,0,1,2.0,3.0,0,0,2.0,1,1.66639,1.443212,1,0,2
21,0,1.72,80.56,0,1,2.0,2.468421,0,0,2.0,1,2.0,1.0,1,0,2
33,0,1.91,101.48,1,1,2.0,2.110937,0,0,2.175632,1,1.0,0.0,1,1,2
31,0,1.74,82.52,1,1,2.300408,3.071028,0,0,1.738959,1,0.090147,0.0,1,2,2
30,0,1.7,82.21,1,1,2.119643,3.292956,0,0,1.723372,1,0.0,0.987102,1,2,2
21,0,1.72,80.0,0,1,2.0,3.0,0,0,2.0,1,2.936551,1.40913,1,0,2
23,0,1.65,80.0,0,1,2.0,3.0,0,0,2.0,1,0.451078,2.0,1,0,2
29,1,1.58,65.52,1,0,2.0,2.283673,0,0,1.970622,1,1.863258,1.581703,1,0,2
39,0,1.78,85.69,1,1,2.901924,1.124977,0,0,2.76382,1,0.8554,0.999183,1,2,2
35,0,1.82,91.63,1,1,2.0,2.9948,0,0,1.290979,1,0.87599,0.85405,1,2,2
20,1,1.53,65.22,0,0,2.451009,3.0,0,0,2.0,1,2.177243,1.323877,1,0,2
22,1,1.48,61.37,0,0,2.0,2.983297,0,0,1.453626,1,0.32896,0.509396,1,0,2
19,0,1.77,87.8,1,1,2.754646,3.0,0,0,2.957821,1,2.242754,0.786609,1,0,2
21,1,1.57,69.74,0,0,2.417635,3.0,0,0,1.937674,1,1.417035,1.0,1,0,2
21,1,1.57,67.9,0,0,2.512719,3.0,0,0,1.131169,1,0.095389,1.0,1,0,2
22,0,1.79,89.99,1,1,1.771693,1.890213,0,0,2.0,1,0.0,1.36595,1,0,2
23,0,1.8,89.87,1,1,1.57223,1.888067,0,0,2.0,1,0.0,0.552498,1,0,2
23,1,1.7,80.0,0,1,2.0,3.0,0,0,2.0,1,0.973114,1.540298,1,0,2
23,1,1.67,80.46,0,1,2.0,2.256119,0,0,1.142873,1,0.807076,1.611271,1,0,2
25,0,1.7,84.69,1,1,2.0,3.0,0,0,2.020424,1,0.0,1.0,1,0,2
24,0,1.71,83.95,1,1,2.0,2.6648,0,0,1.810738,1,0.80989,1.0,1,0,2
25,1,1.7,78.06,1,1,2.661556,3.0,0,0,3.0,1,0.55181,0.658783,1,0,2
31,0,1.84,91.06,1,1,2.0,3.0,0,0,1.18423,1,0.155579,0.453404,1,0,2
24,0,1.7,80.76,1,1,2.0,3.0,0,0,2.879402,1,0.0,0.322405,1,0,2
29,1,1.7,78.0,2,1,3.0,3.0,0,0,1.699971,1,1.727114,1.0,1,2,2
18,0,1.7,83.2,0,0,2.097373,2.547086,0,0,1.538626,1,1.0,0.761898,1,0,2
19,1,1.66,77.27,1,1,2.061461,2.812283,0,0,3.0,1,0.362441,0.78519,1,0,2
26,0,1.84,96.19,1,1,1.317729,2.278652,0,0,2.0,1,1.80674,1.93977,1,0,2
23,0,1.82,93.09,1,1,1.882235,1.240046,0,0,2.0,1,0.0,1.541493,1,0,2
23,0,1.72,85.31,1,1,2.951591,3.0,0,0,2.971557,1,0.0,0.947192,1,0,2
23,0,1.79,90.0,1,1,2.067817,3.0,0,0,1.082084,1,0.0,1.922364,1,0,2
25,1,1.7,80.75,2,1,2.54527,3.0,0,0,2.269564,1,0.503122,1.0,1,0,2
34,0,1.68,83.57,0,1,2.0,1.660768,0,0,2.482294,1,0.891205,0.0,1,2,2
27,1,1.66,78.57,2,1,2.0,2.597608,0,0,2.0,1,0.0,0.434198,1,0,2
55,0,1.77,80.49,0,1,2.0,3.0,0,0,2.0,0,1.0,0.0,1,2,2
35,0,1.77,85.0,0,1,2.694281,3.0,0,0,2.653831,1,1.96582,0.891189,1,2,2
22,0,1.65,80.0,0,1,2.0,3.0,0,0,2.0,1,0.826609,2.0,1,0,2
18,0,1.65,80.0,0,1,2.821977,2.044035,0,0,1.954968,1,1.0,0.854536,1,0,2
42,1,1.65,79.17,0,1,2.0,3.0,0,0,1.0,1,0.0,1.48189,1,2,2
22,0,1.69,80.54,1,1,2.0,2.038373,0,0,2.0,1,2.70825,1.506576,1,0,2
29,1,1.53,65.03,0,0,2.0,1.0,0,0,1.0,1,0.262171,0.0,1,0,2
25,1,1.57,64.85,0,0,2.0,1.0,0,0,1.0,1,0.740633,0.0,1,0,2
22,1,1.5,63.65,0,0,2.0,1.474836,0,0,2.0,1,0.274838,0.613902,1,0,2
23,1,1.51,64.81,0,0,2.252472,3.986652,0,0,2.0,1,0.934286,0.890626,1,0,2
23,0,1.7,81.32,1,1,2.0,2.720642,0,0,1.5197,1,0.279375,1.043435,1,0,2
23,0,1.72,81.65,1,1,2.0,1.976744,0,0,1.628997,1,0.880584,1.127675,1,0,2
38,1,1.7,78.97,0,1,3.0,3.0,0,0,2.981604,1,0.0,0.0,1,2,2
37,1,1.65,80.0,0,1,2.033745,3.0,0,0,1.517225,1,0.0,1.517897,1,2,2
34,1,1.68,77.43,0,1,3.0,2.679724,0,0,1.999737,1,1.747347,0.681773,1,2,2
34,1,1.65,77.13,0,1,2.595128,1.619796,0,0,1.642251,1,0.662831,0.999268,1,2,2
31,0,1.85,99.0,1,1,2.759286,2.59257,0,0,2.549617,1,1.427233,0.519395,1,2,2
34,0,1.84,96.02,1,1,2.0,1.546665,0,0,3.0,1,1.0,0.0,1,2,2
19,1,1.56,71.73,1,0,3.0,3.339914,0,0,2.0,1,1.0,1.0,1,0,2
19,1,1.62,72.11,1,0,3.0,3.884861,0,0,2.0,1,1.0,1.0,1,0,2
20,0,1.7,78.0,0,0,1.925064,2.358298,0,0,2.774043,1,0.0,0.133566,1,0,2
51,0,1.75,82.13,0,1,2.0,3.0,0,0,1.774778,1,0.943266,0.0,1,2,2
18,0,1.72,85.0,1,1,2.0,3.0,0,0,2.802498,1,1.0,0.41758,1,0,2
18,0,1.76,85.05,1,1,2.846981,3.0,0,0,2.87781,1,1.0,0.429081,1,0,2
19,0,1.7,81.38,1,1,2.650629,1.0,0,0,1.708083,1,1.876051,0.938791,1,0,2
34,1,1.69,77.56,0,1,3.0,1.802305,0,0,2.0,1,0.390877,0.0,1,2,2
17,0,1.79,95.28,1,1,2.0,3.0,0,0,3.0,1,1.072318,0.651904,1,0,2
33,0,1.71,83.02,0,1,2.0,2.7976,0,0,2.991671,1,2.148738,0.0,1,2,2
33,0,1.73,84.75,0,1,2.631565,2.627173,0,0,2.253422,1,2.690756,0.845774,1,2,2
36,1,1.7,83.0,0,1,2.0,1.0,0,0,2.0,1,1.472172,0.0,1,2,2
20,1,1.63,74.43,1,0,2.522399,1.032887,0,0,2.397653,1,2.358699,0.440087,1,0,2
19,1,1.55,72.47,1,0,3.0,3.014808,0,0,2.0,1,1.997529,1.0,1,0,2
34,0,1.84,92.7,1,1,2.0,2.271734,0,0,2.629043,1,1.0,0.075823,1,2,2
23,0,1.71,82.01,1,1,2.784471,2.122545,0,0,2.984153,1,2.164472,0.203978,1,0,2
20,0,1.7,78.79,1,0,1.650505,3.0,0,0,2.0,1,1.73234,1.0,1,0,2
19,0,1.71,78.07,1,0,1.961347,3.0,0,0,2.0,1,1.655488,1.0,1,0,2
30,0,1.84,93.8,1,1,2.133955,2.902766,0,0,1.753464,1,1.729987,1.0,1,0,2
27,0,1.88,99.62,1,1,2.684528,1.0,0,0,1.05668,1,1.516147,0.084006,1,0,2
21,0,1.73,82.85,1,1,2.265973,2.687502,0,0,2.0,1,2.21722,0.648522,1,0,2
33,0,1.73,84.32,0,1,2.0,3.0,0,0,2.205911,1,1.293396,0.0,1,2,2
18,0,1.75,86.96,1,0,3.0,3.0,0,0,2.0,1,1.271667,0.155278,1,0,2
31,0,1.78,88.43,1,1,2.0,1.178708,0,0,1.791286,1,0.893362,0.276364,1,0,2
33,0,1.85,97.92,1,1,2.0,3.0,0,0,1.117464,1,1.0,0.663649,1,0,2
25,0,1.79,88.04,1,1,1.306844,2.279546,0,0,2.0,1,0.0,0.739609,1,0,2
24,0,1.72,86.32,1,1,2.0,2.677693,0,0,2.693978,1,0.0,0.688013,1,0,2
20,1,1.53,68.85,0,0,2.258795,3.53009,0,0,1.172186,1,0.678943,1.0,1,0,2
34,1,1.66,80.39,0,1,2.0,3.0,0,0,2.641642,1,0.285889,1.50301,1,2,2
34,1,1.67,77.21,0,1,2.689929,1.835543,0,0,1.718569,1,0.674348,0.707246,1,2,2
23,0,1.73,82.48,1,1,2.712747,2.853676,0,0,1.526313,1,1.0,0.173665,1,0,2
43,1,1.73,86.95,0,1,2.353603,2.337035,0,0,1.830614,1,0.706287,0.0,1,2,2
45,1,1.68,79.67,0,1,2.598051,3.0,0,0,1.0,1,0.0,0.0,1,2,2
22,0,1.79,89.8,1,1,1.718156,1.631184,0,0,2.0,1,0.0,0.306124,1,0,2
21,0,1.72,80.0,0,1,2.0,3.0,0,0,2.0,1,2.721646,1.269982,1,0,2
31,0,1.92,101.54,1,1,2.0,1.005391,0,0,2.001936,1,1.0,0.0,1,0,2
31,0,1.71,82.59,0,1,2.795086,3.250467,0,0,1.367876,1,0.022958,0.0,1,2,2
22,0,1.66,80.0,0,1,2.0,3.0,0,0,2.0,1,2.939733,1.692287,1,0,2
31,1,1.54,65.91,0,0,2.030256,2.948721,0,0,1.984323,1,0.986414,0.333673,1,0,2
35,0,1.81,90.14,1,1,2.0,1.80993,0,0,2.174835,1,0.340915,0.020153,1,2,2
21,1,1.52,67.08,0,0,2.493448,3.0,0,0,1.849997,1,0.954459,1.444532,1,0,2
19,0,1.74,87.28,1,1,2.442536,3.0,0,0,2.825629,1,3.0,0.0,1,0,2
20,1,1.53,65.14,0,0,2.003951,3.0,0,0,1.207978,1,1.916751,1.228995,1,0,2
23,0,1.8,89.98,1,1,1.34138,1.94671,0,0,2.0,1,0.0,0.975504,1,0,2
23,1,1.68,80.04,0,1,2.0,2.9796,0,0,1.964435,1,0.189957,1.73216,1,0,2
24,0,1.71,85.74,1,1,2.0,2.994198,0,0,2.747302,1,0.0,0.799756,1,0,2
24,1,1.66,80.0,0,1,2.0,3.0,0,0,2.13755,1,0.0,0.124977,1,0,2
29,0,1.75,88.1,1,1,2.0,1.894384,0,0,2.0,1,0.0,0.0,1,0,2
25,0,1.74,83.34,1,1,2.607335,3.0,0,0,2.0,1,0.451009,0.630866,1,0,2
29,1,1.7,78.0,2,1,3.0,3.0,0,0,1.507638,1,1.82434,1.0,1,2,2
17,0,1.7,83.41,1,0,2.061384,2.579291,0,0,1.909253,1,1.0,0.962468,1,0,2
19,1,1.63,77.86,1,0,2.696381,3.0,0,0,2.472964,1,1.856119,1.0,1,0,2
24,0,1.86,95.89,1,1,1.116068,2.449067,0,0,2.0,1,0.92635,1.97117,1,0,2
23,0,1.77,90.0,1,1,2.116432,3.0,0,0,1.002292,1,0.0,1.066708,1,0,2
29,1,1.7,78.0,2,1,3.0,3.0,0,0,2.147074,1,1.416076,1.0,1,2,2
34,0,1.72,84.42,0,1,2.031246,3.0,0,0,2.803002,1,1.98448,0.418623,1,2,2
28,1,1.66,78.0,2,1,2.938031,1.532833,0,0,1.931242,1,0.525002,0.371941,1,2,2
55,0,1.66,80.99,0,1,2.0,3.0,0,0,2.0,1,1.0,0.0,1,2,2
35,0,1.71,84.72,0,1,2.884212,3.0,0,0,3.0,1,2.0,0.8324,1,2,2
21,0,1.68,80.38,0,1,2.0,2.961706,0,0,2.0,1,1.661556,1.114716,1,0,2
38,1,1.68,77.22,0,1,2.444599,3.0,0,0,1.029798,1,0.0,0.0,1,2,2
22,0,1.72,81.93,1,1,2.0,1.152521,0,0,1.723159,1,1.39016,1.094941,1,0,2
21,1,1.49,60.12,0,0,2.0,1.104642,0,0,1.0,1,0.0,0.969097,1,0,2
25,1,1.5,64.34,0,0,2.0,1.0,0,0,1.639807,1,0.072117,0.0,1,0,2
23,0,1.72,81.67,1,1,2.0,1.729553,0,0,1.400247,1,0.887923,1.011983,1,0,2
39,1,1.69,79.28,0,1,3.0,3.0,0,0,2.994515,1,0.0,0.0,1,2,2
34,1,1.67,77.1,0,1,2.976975,1.346987,0,0,1.868349,1,0.702538,0.879333,1,2,2
33,0,1.84,97.03,1,1,2.0,1.977221,0,0,3.0,1,1.0,0.0,1,2,2
20,1,1.65,75.09,1,0,2.766036,2.443812,0,0,2.707927,1,0.702839,0.827439,1,0,2
19,0,1.7,78.0,1,0,1.096455,2.491315,0,0,2.450069,1,0.0,0.726118,1,0,2
46,0,1.72,88.6,0,1,2.129969,3.0,0,0,1.568035,1,0.870127,0.0,1,2,2
18,0,1.73,84.06,1,0,2.019674,2.843319,0,0,2.832004,1,1.0,0.608607,1,0,2
19,0,1.7,79.68,0,0,2.735297,2.157164,0,0,1.087166,1,0.110174,0.003695,1,0,2
38,1,1.7,78.64,0,1,3.0,3.0,0,0,2.503198,1,0.0,0.0,1,2,2
23,0,1.82,96.95,1,1,1.588782,2.601675,0,0,2.469469,1,1.736538,1.886855,1,0,2
33,0,1.71,83.0,0,1,2.0,1.171027,0,0,2.405172,1,2.300282,0.0,1,2,2
37,1,1.67,80.99,0,1,2.01054,2.77684,0,0,1.651548,1,0.0,0.790967,1,2,2
19,1,1.59,73.94,1,0,3.0,3.362758,0,0,2.0,1,2.892922,1.0,1,0,2
37,0,1.84,92.37,1,1,2.0,1.672706,0,0,2.766674,1,1.0,0.027093,1,2,2
25,0,1.71,83.52,1,1,2.689577,2.714115,0,0,2.279214,1,0.970661,0.828549,1,0,2
18,0,1.68,79.75,1,1,2.413156,2.521546,0,0,1.985312,1,0.00705,0.965464,1,0,2
27,0,1.84,97.59,1,1,2.923433,1.338033,0,0,1.944095,1,1.931829,1.0,1,0,2
18,0,1.74,86.57,1,1,3.0,3.0,0,0,2.0,1,2.040816,0.860321,1,0,2
33,0,1.74,84.77,0,1,2.0,3.0,0,0,2.035954,1,1.210736,0.0,1,2,2
18,0,1.76,86.08,1,1,2.882522,3.0,0,0,2.452986,1,1.0,0.746651,1,0,2
